"","Sp.id","Sp.name","Parameter","mean","Rhat","n.eff"
"1",7,"Synechococcus","K_s",35.4708456370288,1.00183361655284,2300
"2",7,"Synechococcus","deviance",-6.88687060621729,1.00092134110309,3000
"3",7,"Synechococcus","r_max",0.284832783240937,1.00119743197338,3000
"4",7,"Synechococcus","sigma",0.225784890931835,1.00137569773846,2300
"5",3,"Kirchneriella_subcapitata","K_s",18.0344927799927,1.00181221837994,1900
"6",3,"Kirchneriella_subcapitata","deviance",17.7021462741808,1.00220594470007,3000
"7",3,"Kirchneriella_subcapitata","r_max",0.229901574569275,1.00988995273573,680
"8",3,"Kirchneriella_subcapitata","sigma",0.391663449488767,1.00065382771441,3000
"9",4,"Microcystis_aeruginosa","K_s",29.230740517022,1.00583209850312,1200
"10",4,"Microcystis_aeruginosa","deviance",-23.0384132435098,1.00119082436899,3000
"11",4,"Microcystis_aeruginosa","r_max",0.0953139947905885,1.00105653425471,3000
"12",4,"Microcystis_aeruginosa","sigma",0.137661089081984,1.00069786312598,3000
"13",5,"Pediastrum_boryanum","K_s",12.9547261333362,1.00056705089046,3000
"14",5,"Pediastrum_boryanum","deviance",6.54236246657146,1.00072718540678,3000
"15",5,"Pediastrum_boryanum","r_max",0.385521906743575,1.00096967990122,3000
"16",5,"Pediastrum_boryanum","sigma",0.297913707738456,1.00059022041399,3000
"17",2,"Cyclotella_meneghiniana","K_s",29.0084381044546,1.00067352473049,3000
"18",2,"Cyclotella_meneghiniana","deviance",27.9669678460283,1.00060962121119,3000
"19",2,"Cyclotella_meneghiniana","r_max",0.60009549812915,1.00113192192454,3000
"20",2,"Cyclotella_meneghiniana","sigma",0.526727235793039,1.00061394055929,3000
"21",6,"Scenedesmus_acuminatus","K_s",0.113691095057723,1.0010143164275,3000
"22",6,"Scenedesmus_acuminatus","deviance",-13.9249459580968,1.00364600467888,3000
"23",6,"Scenedesmus_acuminatus","r_max",0.639771094349018,1.00054257132637,3000
"24",6,"Scenedesmus_acuminatus","sigma",0.178272609056605,1.00105196566852,3000
"25",1,"Chlamydomonas_reinhardtii","K_s",12.9667471026336,1.00203775051866,1300
"26",1,"Chlamydomonas_reinhardtii","deviance",15.2892975571714,1.00246441080324,1000
"27",1,"Chlamydomonas_reinhardtii","r_max",0.868365449987608,1.00258460981146,1500
"28",1,"Chlamydomonas_reinhardtii","sigma",0.443709816771619,1.00217159742846,1200
